mol_id,smiles,pIC50
CHEMBL2032295,CC(=O)N1CCC(CC1)n2cc(cn2)c3cnc(N)c(c3)c4oc5cc(C)c(O)cc5n4.OC(=O)C(F)(F)F,7.29
CHEMBL2031907,COc1ccc2c(Oc3ccc(NC(=O)C4=C(CN5CCCC5)N(C)N(C4=O)c6ccccc6)nc3)ccnc2c1,7.18
CHEMBL2071390,Cn1cc(cn1)c2cnc(N)c(c2)C(=O)NCc3c(F)cccc3Cl,5.89
CHEMBL4067036,Nc1nccc(Oc2ccc(NC(=O)C3(CC3)C(=O)Nc4cccc(F)c4)cc2F)c1Cl,6.63
CHEMBL2148130,CN1CCN(CC1)c2cnc3cc(cc(NCc4nnc5ccc(nn45)c6ccccc6)c3n2)C(F)(F)F,5.7
CHEMBL2324120,CN(C)S(=O)(=O)Cc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cnn(C)c4,5.64
CHEMBL2324117,Cn1cc(cn1)c2cnc3C=Cc4ccc(cc4C(=O)c3c2)C(O)C(=O)N,7.5
CHEMBL3970370,Cn1cc(cn1)c2cnc3nnn(C[C@@H]4CN(CCO4)c5ncc(cn5)C6=CCN(CCO)CC6)c3n2,8.4
CHEMBL3980136,CN1CCN(CCOc2cnc(nc2)N3CCO[C@H](Cn4nnc5ncc(nc45)c6cnn(C)c6)C3)CC1,8.15
CHEMBL3912793,CN1CCC(CC1)c2cnc(nc2)N3CCO[C@H](Cn4nnc5ncc(nc45)c6cnn(C)c6)C3,8.7
CHEMBL462232,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)N5CCN(C5=O)c6ccccc6)cc4F)c3s2,7.1
CHEMBL1089116,CCn1cc(c2ccnc3[nH]ccc23)c(n1)c4ccc(NC(=O)Nc5ccccc5)cc4,6.5
CHEMBL1095361,CC(=O)N1CCC(=CC1)c2cc3nccc(Oc4ccc(NC(=O)c5cnn(c6ccccc6)c5C(F)(F)F)cc4F)c3s2,7.3
CHEMBL4078192,CC(c1cc2cc(cnc2cc1F)c3ccc(F)cc3)n4nnc5ncc(nc45)c6ccncc6,8.77
CHEMBL2324127,CC(NS(=O)(=O)Cc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cnn(C)c4)c5ccccc5,7.28
CHEMBL4075149,CNC(=O)c1ccc(cc1F)c2cnc3nnn(C(C)c4c(F)cc5ncc(cc5c4F)c6cnn(C)c6)c3n2,9.05
CHEMBL4065641,CC(c1c(F)cc2ncc(cc2c1F)c3ccc(F)cc3)n4nnc5ncc(nc45)c6ccncc6,8.37
CHEMBL459875,[O-][n+]1c(cccc1c2ccccc2)C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3,8.89
CHEMBL4078720,Nc1nccc(Oc2ccc(NC(=O)C3(CC3)C(=O)NCc4ccc(F)cc4)cc2F)c1Cl,5.97
CHEMBL445799,COc1ccc2c(Oc3ccc(NC(=O)C4=C(C)N(CC(C)(C)O)N(C4=O)c5ccccc5)cc3F)ccnc2c1,7.3
CHEMBL454356,Fc1ccc(cc1)C2=CNC=C(C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3)C2=O,8.55
CHEMBL2071450,CC(NC(=O)c1cc(cnc1N)c2cnn(c2)C3CCOCC3)c4c(Cl)ccc(F)c4Cl,7.0
CHEMBL517293,Nc1nccc(Oc2ccc(NC(=O)C3=CC=CN(C3=O)c4ccc(F)cc4)cc2F)c1CO,8.47
CHEMBL461583,Nc1nccc(Oc2ccc(NC(=O)C3=C(OCCO)C=CN(C3=O)c4ccc(F)cc4)cc2F)c1Cl,8.59
CHEMBL490965,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)NC(=O)Cc5ccccc5)cc4F)c3s2,7.6
CHEMBL591924,COc1ccccc1NC(=O)CC(Nc2ccc(Oc3ccnc4cc(sc34)c5cn(C)cn5)c(F)c2)C(F)(F)F,5.75
CHEMBL1099174,Cc1ccccc1NC(=O)c2cccnc2Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3,8.22
CHEMBL566844,CCn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)CC(=O)Nc5ccccc5OC)cc4F)c3s2,7.6
CHEMBL591457,CC(Oc1ccc2ncc(CCC(=O)N)cc2c1)c3c(Cl)ccc(F)c3Cl,6.69
CHEMBL2148145,CN1CCN(CC1)c2cnc3cc(cc(NCc4nnc5cccnn45)c3c2)C(F)(F)F,6.48
CHEMBL1824891,CC(Oc1cc(cnc1N)c2ccn[nH]2)c3c(Cl)ccc(F)c3Cl,6.22
CHEMBL496102,COc1ccc2c(OCc3nnc4ccc(nn34)c5ccccc5)ccnc2c1,8.05
CHEMBL1642148,CCN1CCCOc2ccc(Nc3ncc(Cl)c(Nc4c(F)cccc4C(=O)NC)n3)cc12,6.92
CHEMBL254760,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccccc5)cc4F)c3s2,7.54
CHEMBL256715,CC(O)c1cc2nccc(Oc3ccc(NC(=S)NC(=O)Cc4ccccc4)cc3F)c2s1,6.88
CHEMBL404495,CCn1ccnc1c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccccc5)cc4F)c3s2,6.97
CHEMBL602905,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(CC(=O)Nc5ccc(F)cc5)C(F)(F)F)cc4)c3s2,5.7
CHEMBL3260967,CCOC1=C(C(=O)Nc2ccc(Oc3ccnc4cc(OC)c(OC)cc34)c(F)c2)C(=O)N(C=C1)c5ccc(F)cc5,9.05
CHEMBL602472,C[C@@H](Oc1ccc2ncc(cc2c1)C3CC3C(=O)N)c4c(Cl)ccc(F)c4Cl,8.03
CHEMBL598911,CC(Oc1ccc2ncc(\C=C\C(=O)N)cc2c1)c3c(Cl)ccc(F)c3Cl,7.7
CHEMBL460702,CCOC1=C(C(=O)Nc2ccc(Oc3ccnc(N)c3Cl)c(F)c2)C(=O)N(C=C1)c4ccc(F)cc4,8.43
CHEMBL591924,COc1ccccc1NC(=O)CC(Nc2ccc(Oc3ccnc4cc(sc34)c5cn(C)cn5)c(F)c2)C(F)(F)F,6.08
CHEMBL572389,COc1cc2c(Oc3ccc(NC(=O)N4CCN(C4=O)c5ccccc5)cc3F)ccnc2cc1OCC6CCN(C)CC6,7.3
CHEMBL575076,COc1cc2nccc(Sc3ccc(NC(=O)N4CCN(C4=O)c5ccc(F)cc5)cc3)c2cc1OC,7.1
CHEMBL1813639,Fc1ccc(cc1)N2C=CC=C(C(=O)Nc3ccc(Oc4ncnc5scc(c6ccc(F)cc6)c45)c(F)c3)C2=O,7.17
CHEMBL3263977,CNC(=O)c1ccccc1Nc2nc(Nc3cc4CCCCCN(C)CCc4cc3OC)ncc2Cl,6.15
CHEMBL3402744,COC(=O)Nc1cccc(CN2N=C(C=CC2=O)c3cc(F)cc(F)c3)c1,6.52
CHEMBL3287591,Fc1ccc(NC(=O)C2(CC2)C(=O)Nc3ccc(Oc4ccnc(Nc5ccccc5)n4)c(F)c3)cc1,7.17
CHEMBL402792,Cn1cc(cn1)c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccccc5)cc4F)c3s2,7.62
CHEMBL258240,Cn1ccnc1c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccccc5)cc4F)c3s2,7.29
CHEMBL254760,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccccc5)cc4F)c3s2,7.54
CHEMBL256786,Fc1cc(NC(=S)NC(=O)Cc2ccccc2)ccc1Oc3ccnc4cc(sc34)c5cncnc5,5.3
CHEMBL402550,Fc1cc(NC(=S)NC(=O)Cc2ccccc2)ccc1Oc3ccnc4cc(sc34)c5nccs5,7.55
CHEMBL3651417,C[C@@H](c1c(F)cc2ncccc2c1F)c3nnc4ccc(nn34)\C(=N\OC(=O)N)\C,7.7
CHEMBL3704016,CN(C)[C@H]1CCN(C1)c2cnc3ccc(Sc4nnc5c(F)cc(cn45)\C(=N\OCCO)\C)cc3c2,7.82
CHEMBL3704017,CN1CCN(CC1)c2cnc3ccc(Sc4nnc5ccc(cn45)\C(=N\OCCO)\C)cc3c2,8.0
CHEMBL3417482,CN1CCN(CCCOC(=O)Nc2cccc(CN3N=C(C=CC3=O)n4ccc5ccc(F)cc45)c2)CC1,8.05
CHEMBL3674533,C\C(=N/NS(=O)(=O)C)\c1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,7.85
CHEMBL3923620,C\C(=N/N1C=C(O)NC1=O)\c2cnc3nnn(Cc4cc5cccnc5cc4F)c3n2,9.05
CHEMBL4114743,C\C(=N/N1CCNC1=O)\c2cnc3nnn(Cc4cc5cccnc5cc4F)c3n2,8.05
CHEMBL3674556,C\C(=N/NC(=O)N)\c1cnc2ncc(Cc3ccc4ncccc4c3)n2n1,7.38
CHEMBL573768,COc1cc2nccc(Oc3ccc(NC(=O)N4CCN(C4=O)c5ccccn5)cc3F)c2cc1OC,7.4
CHEMBL575076,COc1cc2nccc(Sc3ccc(NC(=O)N4CCN(C4=O)c5ccc(F)cc5)cc3)c2cc1OC,7.4
CHEMBL574050,COc1cc2nccc(Oc3ccc(NC(=O)N4CCN(C4=O)c5ccc(F)cc5)cc3F)c2cc1OCCCN6CCOCC6,7.4
CHEMBL575712,COc1cc2nccc(Oc3ccc(NC(=O)N4CCN(N5CCCCC5)C4=O)cc3F)c2cc1OC,7.22
CHEMBL574225,COc1cc2nccc(Oc3ccc(NC(=O)N4CCN(C4=O)c5cccc(F)c5)cc3F)c2cc1OC,6.7
CHEMBL3648256,CC(CO)O\N=C(/C)\c1cnc2nnn(Cc3ccc4ncccc4c3)c2n1,7.46
CHEMBL3648229,CO\N=C(/C)\c1ccc2ncc(C(O)c3c(F)cc4ncccc4c3F)n2n1,7.62
CHEMBL562063,Nc1cnc2ccn(c2c1)S(=O)(=O)c3cccc4nonc34,5.89
CHEMBL549980,CC(=O)N1CCN(CC1)c2cnc3ccn(c3c2)S(=O)(=O)c4cccc5nonc45,6.43
CHEMBL550158,CC(C)(C)OC(=O)N1CCN(CC1)c2cnc3ccn(c3c2)S(=O)(=O)c4c(Cl)nc5sccn45,5.71
CHEMBL2071388,Cn1cc(cn1)c2cnc(N)c(c2)C(=O)NCc3cc(F)cc(F)c3,5.39
CHEMBL252416,CN1CCN(Cc2ccn3ncnc(Oc4ccc(NC(=O)NC(=O)Cc5ccc(F)cc5)cc4F)c23)CC1,6.07
CHEMBL254086,NC1CCC(=Cc2ccn3ncnc(Oc4ccc(NC(=O)NC(=O)Cc5ccc(F)cc5)cc4F)c23)CC1,8.82
CHEMBL451789,Fc1ccc(cc1)C2=COC=C(C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3)C2=O,5.85
CHEMBL454357,CN1C=C(C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)C(=O)C(=C1)c5ccc(F)cc5,8.51
CHEMBL1822550,CN1CCN(CC1)S(=O)(=O)c2ccc3NC(=O)\C(=N/NC(=O)Cc4ccc(O)cc4)\c3c2,7.11
CHEMBL255092,CN1CCN(CCOc2cn3ncnc(Oc4ccc(NC(=O)c5c(F)cccc5F)cc4F)c3c2C)CC1,7.52
CHEMBL453737,COc1cc2c(Oc3ccc(cc3F)C4=CN=C(Nc5ccc(F)cc5)N(C)C4=O)ccnc2cc1OCCCN6CCOCC6,8.31
CHEMBL1802903,CN(C)S(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cnn(CC(F)CN5CCCC5)c4,8.7
CHEMBL1822544,Oc1ccc(CC(=O)N\N=C\2/C(=O)Nc3cccc(c4cccc(F)c4)c23)cc1,6.3
CHEMBL566685,COc1cnc2c(NCc3nnc4ccc(nn34)c5cc(C)ns5)ccnc2c1,8.52
CHEMBL3775300,Cc1c(nnn1c2ccc(F)cc2)C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)cc3,7.83
CHEMBL1822548,Brc1ccc2NC(=O)\C(=N/NC(=O)Cc3ccc4OCOc4c3)\c2c1,6.6
CHEMBL1822781,CC(C(=O)N\N=C\1/C(=O)Nc2ccccc12)c3ccc(O)c(Br)c3,6.75
CHEMBL1822790,CCN(CC)CCOc1ccc(Nc2nccc(n2)c3[nH]c(nc3c4cccc(Cl)c4)c5c(Cl)cc(CO)cc5Cl)cc1,8.4
CHEMBL473533,CC1=C(C#N)C(=O)N(Cc2ccccc2)C(=O)/C/1=C\Nc3cc(Cl)ccc3O,4.3
CHEMBL2032288,Nc1ncc(cc1c2oc3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3n2)c5cnn(c5)C6CCNCC6,7.17
CHEMBL2029680,COCCOc1cnc2ccc(cc2c1)[C@H](C)n3nnc4C=CN(C(=O)c34)c5cccs5,8.7
CHEMBL2029684,COc1cnc2ccc(Cn3nnc4C=CN(C(=O)c34)c5cc(F)cc(F)c5)cc2c1,6.96
CHEMBL2032156,COc1ccc(cc1)c2cccc3nc(oc23)c4cc(cnc4N)c5cnn(c5)C6CCNCC6.OC(=O)C(F)(F)F,7.11
CHEMBL2032299,CC(=O)Nc1ccc2oc(nc2c1)c3cc(cnc3N)c4cnn(c4)C5CCNCC5,6.27
CHEMBL2032024,COc1ccc2c(Oc3ccc(NC(=O)C4=C(C)N(CCN)N(C4=O)c5ccccc5)cc3F)ccnc2c1,6.71
CHEMBL459478,CC(C)n1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)C5CCN(C5=O)c6ccccc6)cc4F)c3s2,7.41
CHEMBL2032034,COc1cc2nccc(Oc3ccc(NC(=O)C4(C)CCN(C4=O)c5ccccc5)cc3F)c2cc1OC,6.18
CHEMBL518511,COc1cc2nccc(Oc3ccc(NC(=O)Cc4ccccc4)nc3)c2cc1OC,6.4
CHEMBL492761,Fc1ccc(cc1)c2c([nH]c3ccc(nc23)C#N)c4ccncc4,5.71
CHEMBL500921,Fc1ccc(NC(=O)CC(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)cc1,7.19
CHEMBL1803011,CS(=O)(=O)Nc1ccc2C=Cc3ncc(Cl)cc3C(=O)c2c1,6.42
CHEMBL1803007,CS(=O)(=O)Nc1ccc2C=Cc3ncc(cc3Cc2c1)c4ccccc4,5.55
CHEMBL445958,COc1cc2c(Oc3ccc(cc3F)C4=CN=C(Cc5ccccc5)N(C)C4=O)ccnc2cc1OCCCN6CCC(O)CC6,7.48
CHEMBL3417469,CN(C)CCCCOC(=O)Nc1cccc(CN2N=C(Nc3cccc(Cl)c3)C=CC2=O)c1,6.52
CHEMBL3417470,CN(C)CCCCOC(=O)Nc1cccc(CN2N=C(Nc3cc(F)cc(F)c3)C=CC2=O)c1,6.7
CHEMBL2032296,CC(=O)N1CCC(CC1)n2cc(cn2)c3cnc(N)c(c3)c4oc5cc(C)c(O)c(C)c5n4.OC(=O)C(F)(F)F,7.55
CHEMBL451789,Fc1ccc(cc1)C2=COC=C(C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3)C2=O,5.85
CHEMBL3343396,COc1cc2c(Oc3ccc(NC(=O)c4nnn(c5ccccc5Cl)c4C(F)(F)F)cc3F)ccnc2cc1OCCCN6CCN(C)CC6,8.3
CHEMBL3343400,COc1ccc(cc1)n2nnc(C(=O)Nc3ccc(Oc4ccnc5cc(OCCCN6CCN(C)CC6)c(OC)cc45)c(F)c3)c2C(F)(F)F,7.59
CHEMBL3703944,Cn1cc(cn1)c2cc(F)c3nnc(Sc4ccc5ncc(NC6CC(C)(C)NC(C)(C)C6)cc5c4)n3c2,8.52
CHEMBL3703950,CN(C)[C@H]1CCN(C1)c2cnc3ccc(Sc4nnc5c(F)cc(cn45)c6cnn(C)c6)cc3c2,9.0
CHEMBL3703952,CN1CCC(CC1)Nc2cnc3ccc(Sc4nnc5ccc(cn45)c6cnn(C)c6)cc3c2,8.4
CHEMBL3703953,CN1CCCN(CC1)c2cnc3ccc(Sc4nnc5ccc(cn45)c6cnn(C)c6)cc3c2,8.52
CHEMBL3703954,Cn1cc(cn1)c2ccc3nnc(Sc4ccc5ncc(cc5c4)N6CCCNCC6)n3c2,8.1
CHEMBL3357457,CC(C)S(=O)(=O)c1ccccc1Nc2nc(Nc3cccc(NC(=O)CN4CCN(CC4)C5COC5)c3)ncc2Cl,6.89
CHEMBL3357458,CC(C)S(=O)(=O)c1ccccc1Nc2nc(Nc3cccc(NC(=O)CN4CCN(CC4)C(=O)\C=C\CN(C)C)c3)ncc2Cl,6.99
CHEMBL3357459,CC(C)S(=O)(=O)c1ccccc1Nc2nc(Nc3cccc(NC(=O)CN4CCN(CC4)C(=O)CO)c3)ncc2Cl,6.47
CHEMBL3357464,CC(C)S(=O)(=O)c1ccccc1Nc2nc(Nc3cccc(NC(=O)CN4CC5CNCC5C4)c3)ncc2Cl,6.61
CHEMBL598523,C[C@H](Oc1ccc2ncccc2c1)c3c(Cl)ccc(F)c3Cl,5.92
CHEMBL3947404,CCC(F)(F)C1=C(C#N)C(C(=C(C)N1)C#N)c2ccc3[nH]nc(C)c3c2,7.68
CHEMBL573761,COc1cc2nccc(Oc3ccc(NC(=O)N4CCN(C4=O)c5ccccc5)cc3F)c2cc1OC,7.52
CHEMBL3936536,OCCN1CCC(=CC1)c2cnc(nc2)N3CCOC(Cn4nnc5ncc(nc45)c6ccc(F)c(c6)C#N)C3,8.52
CHEMBL3928276,CC(=O)N1CCN(Cc2ccc(cc2)c3cnc(nc3)N4CCOC(Cn5nnc6ncc(nc56)c7cnn(C)c7)C4)CC1,8.1
CHEMBL3921681,CN1CCN(Cc2ccc(cc2)c3cnc(nc3)N4CCOC(Cn5nnc6ncc(nc56)c7cccc(c7)C#N)C4)CC1,8.1
CHEMBL3287308,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(cc5)C(F)(F)F)cc3)n2)c1,6.74
CHEMBL3287310,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)cc3F)n2)c1,8.17
CHEMBL3287311,CS(=O)(=O)Cc1cccc(Nc2nccc(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(Br)cc5)cc3F)n2)c1,7.15
CHEMBL3287312,COc1ccc(NC(=O)C2(CC2)C(=O)Nc3ccc(Oc4ccnc(Nc5cccc(CS(=O)(=O)C)c5)n4)c(F)c3)cc1,6.47
CHEMBL577742,CCn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)CC(=O)Nc5ccccc5C(F)(F)F)cc4F)c3s2,7.04
CHEMBL3414736,Cc1cc(on1)c2cc(F)c3nnc(n3c2)C(F)(F)c4ccc5ncccc5c4,8.05
CHEMBL3417465,CN(C)CCCCOC(=O)Nc1cccc(CN2N=C(Nc3ccc(cc3)C(F)(F)F)C=CC2=O)c1,5.82
CHEMBL3417466,CN(C)CCCCOC(=O)Nc1cccc(CN2N=C(Nc3ccccc3F)C=CC2=O)c1,5.8
CHEMBL2032025,COc1ccc2c(Oc3ccc(NC(=O)C4=C(C)N(CCO)N(C4=O)c5ccccc5)cc3F)ccnc2c1,7.32
CHEMBL573761,COc1cc2nccc(Oc3ccc(NC(=O)N4CCN(C4=O)c5ccccc5)cc3F)c2cc1OC,7.1
CHEMBL254760,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccccc5)cc4F)c3s2,7.43
CHEMBL510973,Clc1cc(Cl)cc(c1)c2c([nH]c3ccc(nc23)C#N)c4ccncc4,5.59
CHEMBL460472,COc1ccc2c(Oc3ccc(NC(=O)C4=C(C)N(CC(C)(C)O)N(C4=O)c5ccccc5)nc3)ccnc2c1,8.0
CHEMBL2032033,COc1cc2nccc(Oc3ccc(NC(=O)C4CCN(C4=O)c5ccccc5)cc3F)c2cc1OC,6.91
CHEMBL2032035,COc1cc2nccc(Oc3ccc(NC(=O)C4(F)CCN(C4=O)c5ccccc5)cc3F)c2cc1OC,5.41
CHEMBL3414734,Fc1cc(cn2c(nnc12)C(F)(F)c3ccc4ncccc4c3)c5ccccc5,7.64
CHEMBL2032019,COc1ccc2c(Oc3ccc(NC(=O)C4=C(N(C)N(C4=O)c5ccccc5)c6csc(C)n6)nc3)ccnc2c1,7.63
CHEMBL2031906,COc1ccc2c(Oc3ccc(NC(=O)C4=C(CN5CCCC5)N(C)N(C4=O)c6ccccc6)cc3F)ccnc2c1,7.08
CHEMBL1822777,COc1c(O)c2\C(=N\NC(=O)Cc3ccc(O)cc3)\C(=O)Nc2c(Cl)c1Cl,6.5
CHEMBL3703939,Cn1cc(cn1)c2ccc3nnc(Sc4ccc5ncc(cc5c4)N6CCC(N)C6)n3c2,8.3
CHEMBL556118,O=S(=O)(c1ccccc1)n2ccc3ncccc23,5.46
CHEMBL554510,Clc1ccccc1S(=O)(=O)n2ccc3ncccc23,6.05
CHEMBL564828,Clc1cccc(c1Cl)S(=O)(=O)n2ccc3ncccc23,7.0
CHEMBL550651,Clc1cccc(Cl)c1S(=O)(=O)n2ccc3ncccc23,6.32
CHEMBL3093585,CN1C=C(C(=O)Nc2ccc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)c(F)c2)C(=O)N1c6ccccc6,7.1
CHEMBL3093583,Fc1cc(NC(=O)C2=CC=CN(C2=O)c3ccccc3)ccc1Oc4ccc5nc(NC(=O)C6CC6)cn5n4,7.58
CHEMBL3414742,COc1cnc2ccc(Cc3nnc4c(F)cc(cn34)c5cnn(C)c5)cc2c1,7.96
CHEMBL3414733,Fc1cc(cn2c(Cc3ccc4ncccc4c3)nnc12)c5ccccc5,7.22
CHEMBL3414732,C(c1ccc2ncccc2c1)c3nnc4ccc(cn34)c5ccccc5,6.68
CHEMBL3414923,COc1cnc2ccc(cc2c1)[C@H](C)c3nnc4c(F)cc(cn34)c5cnn(C)c5,8.7
CHEMBL3414916,Cc1cc(sn1)c2cc(F)c3nnc(n3c2)[C@@](C)(F)c4ccc5ncccc5c4,6.11
CHEMBL3414914,COc1cnc2ccc(cc2c1)C(F)(F)c3nnc4c(F)cc(cn34)c5cscn5,8.7
CHEMBL3093582,CC1=CC=C(C(=O)Nc2ccc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)c(F)c2)C(=O)N1c6ccccc6,8.72
CHEMBL3093583,Fc1cc(NC(=O)C2=CC=CN(C2=O)c3ccccc3)ccc1Oc4ccc5nc(NC(=O)C6CC6)cn5n4,8.77
CHEMBL3093586,Cc1cc(nn1c2ccccc2)C(=O)Nc3ccc(Oc4ccc5nc(NC(=O)C6CC6)cn5n4)cc3,7.05
CHEMBL1824884,CC(Oc1cc(cnc1N)c2ccc(cc2)C(=O)N3CCC(CC3)N4CCCC4)c5c(Cl)ccc(F)c5Cl,7.39
CHEMBL1825131,CC(Oc1cc(cnc1N)c2cnn(CC3(O)CCOCC3)c2)c4c(Cl)ccc(F)c4Cl,7.39
CHEMBL465130,CN(C(=O)CC(=O)Nc1ccc(Oc2ccnc3cc(sc23)c4cn(C)cn4)c(F)c1)c5ccccc5,7.37
CHEMBL540744,[O-][N+](=O)c1ccccc1CCn2ccc3ncccc23,6.6
CHEMBL1822791,CN(C)CCNC(=O)c1cc(Br)c2\C(=N\NC(=O)Cc3ccc4OCCc4c3)\C(=O)Nc2c1,9.0
CHEMBL1823272,Oc1ccc(CCC(=O)N\N=C\2/C(=O)Nc3cccc(Cl)c23)cc1,7.09
CHEMBL550104,Clc1ccc(Cl)c(c1)S(=O)(=O)n2ccc3ncccc23,5.69
CHEMBL489326,COc1cc2nccc(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)cc3F)c2cc1OC,7.68
CHEMBL445871,CN(C)CCn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)N5CCN(C5=O)c6ccccc6)cc4F)c3s2,7.47
CHEMBL1823268,Cc1cccc2\C(=N\NC(=O)Cc3ccc(O)c(Cl)c3)\C(=O)Nc12,7.7
CHEMBL402004,Fc1cc(NC(=S)NC(=O)Cc2ccccc2)ccc1Oc3ccnc4cc(sc34)c5cccs5,7.16
CHEMBL402504,CCN(CC)C(=O)c1cc2nccc(Oc3ccc(NC(=S)NC(=O)Cc4ccccc4)cc3F)c2s1,6.94
CHEMBL258240,Cn1ccnc1c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccccc5)cc4F)c3s2,8.7
CHEMBL1803004,CS(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4ccccc4,6.66
CHEMBL1822594,Cc1ccc(C)c2\C(=N\NC(=O)Cc3ccc(O)nc3)\C(=O)Nc12,7.43
CHEMBL256786,Fc1cc(NC(=S)NC(=O)Cc2ccccc2)ccc1Oc3ccnc4cc(sc34)c5cncnc5,7.2
CHEMBL1802587,CCCCN(C)c1cnc2C=Cc3ccc(NS(=O)(=O)C)cc3C(=O)c2c1,6.36
CHEMBL456720,CN1CCN(CC1)c2cnc3cc(cc(c4ccccc4)c3c2)C(F)(F)F,6.19
CHEMBL457339,CN1CCN(CC1)c2cnc3cc(cc(c4cccc(Cl)c4Cl)c3n2)C(F)(F)F,5.75
CHEMBL455386,Fc1ccc(cc1)C2=CN(C=C(C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3)C2=O)C6CC6,8.47
CHEMBL549571,O=S(=O)(c1cccc2nonc12)n3ccc4ncc(cc34)N5CCNCC5,7.64
CHEMBL462667,CN(C(=O)C1(CC1)C(=O)Nc2ccc(Oc3ccnc4cc(sc34)c5cn(C)cn5)c(F)c2)c6ccccc6,6.0
CHEMBL518209,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)C5CCN(C5=O)c6ccccc6)cc4F)c3s2,7.46
CHEMBL3414917,COc1cnc2ccc(cc2c1)[C@@](C)(F)c3nnc4c(F)cc(cn34)c5cc(C)ns5,8.4
CHEMBL3414914,COc1cnc2ccc(cc2c1)C(F)(F)c3nnc4c(F)cc(cn34)c5cscn5,8.15
CHEMBL3343373,COc1cc2c(Oc3ccc(NC(=O)c4nnn(c4C)c5ccccc5C(F)(F)F)cc3F)ccnc2cc1OCCCN6CCOCC6,8.33
CHEMBL3343377,COc1cc2c(Oc3ccc(NC(=O)c4nnn(c5ccc(F)c(F)c5)c4C(F)(F)F)cc3F)ccnc2cc1OCCCN6CCOCC6,8.6
CHEMBL3335775,OCCn1cc(cn1)c2cnc(nc2)N3CCO[C@H](CN4N=C(C=CC4=O)c5cccc(c5)C#N)C3,8.1
CHEMBL3335761,Fc1cc(F)cc(c1)C2=NN(C[C@@H]3CN(CCO3)c4ncc(cn4)c5cnn(c5)C6CCNCC6)C(=O)C=C2,7.57
CHEMBL1802836,COCC(F)Cn1cc(cn1)c2cnc3C=Cc4ccc(NS(=O)(=O)N(C)C)cc4C(=O)c3c2,7.7
CHEMBL1802834,CN(C)S(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cnn(CCF)c4,7.4
CHEMBL1802598,CS(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cocc4,5.26
CHEMBL454356,Fc1ccc(cc1)C2=CNC=C(C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3)C2=O,8.55
CHEMBL456722,CN(C)c1cnc2cc(cc(c3ccccc3)c2n1)C(F)(F)F,5.28
CHEMBL1766507,CN1CCN(CC1)c2cnc3cccc(OCc4cccc(c4)[N+](=O)[O-])c3c2,7.24
CHEMBL1824388,O=C(Nc1cccnc1)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4,5.49
