mol_id,smiles,pIC50
CHEMBL258270,CC(=O)N1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,8.52
CHEMBL417420,Brc1cccc(Nc2ncnc3cnc(NCCCN4CCOCC4)nc23)c1,8.53
CHEMBL51854,COc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,8.42
CHEMBL606466,COc1cc2c(Nc3ccc(c(O)c3)c4nc5ccccc5s4)ncnc2cc1OCCCN6CCN(C)CC6,6.96
CHEMBL204965,Fc1ccc2Oc3ncnc(Nc4cccc(Br)c4)c3NCc2c1,5.82
CHEMBL2087361,C#Cc1cccc(Nc2ncnc3cc4OCCOCCOCCOc4cc23)c1,8.7
CHEMBL153763,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)\C=C\CN5C(C)CCCC5C,6.61
CHEMBL173478,Nc1ncnc2c1c(cn2c3cccc(CO)c3)c4ccccc4,4.92
CHEMBL359660,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)\C=C\CN5CC5C(=O)OC,6.46
CHEMBL360211,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)\C=C\CN5CCOCCOCCOCC5,6.49
CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCOCC4,6.29
CHEMBL118205,COc1cc(\C=C(/C#N)\C(=O)N)cc(CSc2oc3ccccc3n2)c1O,4.9
CHEMBL324030,COc1cc(\C=C(/C#N)\C(=O)N)cc(CSC2=NCCS2)c1O,5.06
CHEMBL433520,CCN(CC)CC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.34
CHEMBL162622,Brc1cccc(Nc2ncnc3cnc(NCCN4CCOCC4)cc23)c1,5.1
CHEMBL355816,OC(=O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.55
CHEMBL169356,Cc1cc(C)cc(COC(=O)c2cc(NCc3cc(O)ccc3O)ccc2O)c1,5.52
CHEMBL346770,Cn1c(SSc2c(C(=O)c3ccc(cc3)C(=O)O)c4ccccc4n2C)c(C(=O)c5ccc(cc5)C(=O)O)c6ccccc16,5.26
CHEMBL401443,OC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c23)CC1,7.17
CHEMBL234772,OC(=O)C1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c23)CC1,6.66
CHEMBL157807,Cn1c(SSc2c(C(=O)N)c3ccccc3n2C)c(C(=O)N)c4ccccc14,5.33
CHEMBL104466,COc1cc2ncc(N[C@@H]3CC[C@@H](O)CC3)nc2cc1OC,5.43
CHEMBL398793,CC1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c23)C1,6.89
CHEMBL233325,O[C@H]1CNCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c23)C1,7.58
CHEMBL232082,CN1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc6cccc(F)c6)c4)c23)CC1,6.77
CHEMBL345211,Cn1c(SSc2c(C(=O)NCC(=O)O)c3ccccc3n2C)c(C(=O)NCC(=O)O)c4ccccc14,5.0
CHEMBL2178352,CN1CCN(CC1)c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C6CCCC6)c4n3)cc2,6.4
CHEMBL385479,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OCCCN4CCOCC4,7.68
CHEMBL348554,CN(C)CCNC(=O)c1c(SSc2c(C(=O)NCCN(C)C)c3ccccc3n2C)n(C)c4ccccc14,4.76
CHEMBL347659,COC(=O)c1ccc(CNC(=O)c2c(SSc3c(C(=O)NCc4ccc(cc4)C(=O)OC)c5ccccc5n3C)n(C)c6ccccc26)cc1,4.89
CHEMBL591039,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCC#C,7.06
CHEMBL435662,CC(C)c1ccc(COC(=O)c2cc(NCc3cc(O)ccc3O)ccc2O)cc1,5.85
CHEMBL7339,COc1cc(O)c2C(=O)C(=COc2c1)c3cccc(Cl)c3,5.9
CHEMBL3676382,COc1cc(Nc2ncnc3cc(OCCNC(=O)CN(C)C)c(NC(=O)C=C)cc23)c(OC)cc1Cl,7.85
CHEMBL3676385,CCCNC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)c(Cl)c3F)c2cc1NC(=O)C=C,7.58
CHEMBL207130,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C4(CCN(C)CC4)C(=O)N,8.05
CHEMBL376967,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(CCN(C)C)[C@@H](C)C(=O)N,6.92
CHEMBL378370,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C4CCNC4=O,7.7
CHEMBL211003,CNC(=O)[C@@H](C)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,7.52
CHEMBL437885,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN4CCCC4,6.44
CHEMBL590714,Oc1ccc(CN(Cc2cccc(Br)c2O)C(=O)Nc3ccccc3)cc1,5.97
CHEMBL171144,CC(COC(=O)c1cc(ccc1O)\N=C\c2cc(O)ccc2O)CC(C)(C)C,5.0
CHEMBL122721,CCCCCCCCCCCCCCNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,4.57
CHEMBL171000,OC(=O)Cc1cc(ccc1O)\N=C\c2cc(O)ccc2O,4.22
CHEMBL53299,COc1ccc(CNc2cc3c(Nc4cccc(Br)c4)ncnc3cn2)cc1,8.64
CHEMBL171085,OC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,5.22
CHEMBL578044,CCC1=C2C(N=CN=C2Nc3ccc4c(cnn4Cc5ccccc5)c3)N=C1NC(=O)OCCC6CCNCC6,7.36
CHEMBL566559,CCC1=C2C(N=CN=C2Nc3ccc4c(cnn4Cc5ccccc5)c3)N=C1NC(=O)OCC6CCCCN6,7.35
CHEMBL176582,Cn1cnc2cc3ncnc(Nc4cccc(Br)c4)c3cc12,11.0
CHEMBL1762110,CC(=O)NC[C@@H]1CC[C@H](CC1)c2nc(c3cc4ccccc4[nH]3)c5c(N)nccn25,5.45
CHEMBL301018,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,6.4
CHEMBL2018756,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C,6.05
CHEMBL115440,COCCOCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,6.03
CHEMBL3699598,COc1cc(ccc1Nc2ncc(c(Oc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)N4CCN(CC4)S(=O)(=O)C,7.19
CHEMBL281543,Fc1ccc(Nc2ncnc3cc(CCCCN4CCOCC4)c(NC(=O)C=C)nc23)cc1Cl,8.57
CHEMBL3671550,CC(CNC(=O)C)Oc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C=C,7.44
CHEMBL589823,Clc1ccc(\C=N\NC2=NC(=O)CS2)cc1,5.71
CHEMBL553,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,7.52
CHEMBL593294,COc1cc2ncnc(Nc3ccc(cc3O)c4nc5ccccc5s4)c2cc1OCCCN6CCN(C)CC6,6.64
CHEMBL1242758,Nc1ncnc2c1c(nn2C3CCCC3)c4cccc5[nH]ccc45,5.85
CHEMBL1241946,CC(C)n1nc(c2cccc(c2)C(=O)C)c3c(N)ncnc13,5.55
CHEMBL602328,Oc1ccc(F)cc1\C=N\NC2=NC(=O)CS2,6.01
CHEMBL3699617,COc1cc(ccc1Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)N4CCCN(CC4)C(=O)OC(C)(C)C,6.19
CHEMBL591288,Oc1ccc(CN(Cc2cc(Cl)cc(Cl)c2O)C(=S)Nc3ccccc3)cc1,6.25
CHEMBL591050,[O-][N+](=O)c1cccc(\C=N\NC2=NC(=O)CS2)c1,4.58
CHEMBL1821864,Cc1ccc(cc1C)C2=NN(C(C2)c3ccc(Br)cc3)c4nc(cs4)c5ccccc5,5.74
CHEMBL1822063,COc1ccc(cc1)C2=NN(C(C2)c3ccc(C)cc3)c4nc(cs4)c5ccc(Cl)cc5,5.33
CHEMBL1822064,COc1ccc(cc1)C2CC(=NN2c3nc(cs3)c4ccc(Cl)cc4)c5ccc(OC)cc5,5.2
CHEMBL592240,O=C1CSC(=N1)NN=C2CCCCCCC2,4.57
CHEMBL592211,Oc1ccc(CN(Cc2cccc(Cl)c2O)C(=O)Nc3ccccc3)cc1,6.02
CHEMBL592426,Oc1c(Cl)cccc1CN(Cc2ccc(F)cc2)C(=O)Nc3ccccc3,5.7
CHEMBL304414,Cn1c(SSc2c(C(=O)Nc3ccccc3)c4ccccc4n2C)c(C(=O)Nc5ccccc5)c6ccccc16,4.96
CHEMBL277430,Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)N(C(=O)c4ccccc4)C(=O)c5ccccc5,4.12
CHEMBL1242115,CC(C)n1nc(c2cccc(c2)C(=O)NC3=NCCS3)c4c(N)ncnc14,6.24
CHEMBL1242030,CC(C)n1nc(c2ccc(NS(=O)(=O)C)cc2)c3c(N)ncnc13,4.89
CHEMBL3699608,COc1cc(ccc1Nc2ncc(c(Nc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)N4CCN(CC4)C(=O)C(C)(C)C,7.19
CHEMBL1241943,Nc1ncnc2c1c(nn2CCC3CCCNC3)c4ccc(Cl)c(O)c4,4.69
CHEMBL598307,CCCCCCCCCCCCCCCCOC(=O)COc1cc(O)c2C(=O)C=C(Oc2c1)c3ccccc3,7.32
CHEMBL584,Cc1c(O)cccc1C(=O)N[C@@H](CSc2ccccc2)[C@H](O)CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C,4.25
CHEMBL604785,Cc1cccc(CN(Cc2ccc(O)cc2)C(=S)Nc3ccccc3)c1O,5.46
CHEMBL3098313,CN(C)S(=O)(=O)c1ccc(Nc2nc(Cl)nc3cc4OCOc4cc23)cc1,4.74
CHEMBL3098322,COc1cc2nc(Cl)nc(Nc3ccc(O)cc3)c2cc1OC,5.37
CHEMBL358746,Oc1cc(\C=C(/C#N)\C(=O)NCCCCNC(=O)\C(=C\c2cc(O)c(O)c(O)c2)\C#N)cc(O)c1O,4.68
CHEMBL3699596,COC(=O)N1CCN(CC1)c2ccc(Nc3ncc(c(Oc4cccc(NC(=O)C=C)c4)n3)C(F)(F)F)c(OC)c2,8.26
CHEMBL3699601,COc1cc(ccc1Nc2ncc(Cl)c(Oc3cccc(NC(=O)C=C)c3)n2)N4CCN(CC4)S(=O)(=O)C,7.7
CHEMBL401713,COc1cc(Nc2ncnc3[nH]nc(OCCN4CCC(O)CC4)c23)ccc1OCc5ccccn5,6.98
CHEMBL455433,O=C(O[C@H]1CN[C@@H](C1)C#Cc2cc3ncnc(NCc4cccc(Oc5ccccc5)c4)c3s2)N6CCOCC6,6.75
CHEMBL591910,Brc1ccc(\C=N\NC2=NC(=O)CS2)cc1,5.76
CHEMBL590559,Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCC=C=C,8.35
CHEMBL590558,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCC#C,7.49
CHEMBL334032,COc1cc(C=C(C#N)C#N)cc(CS(=O)(=O)c2ccc(C)cc2)c1O,4.82
CHEMBL116423,Cc1cc(C=C(C#N)C#N)cc(O)c1O,5.25
CHEMBL4088200,Clc1cccc(Nc2ccnc3ccc(NC(=O)C4CCC5(CC4)OOC6(O5)C7CC8CC(CC6C8)C7)cc23)c1,6.89
CHEMBL28418,Fc1ccc(Nc2ncnc3ccc(NC(=O)C=C)nc23)cc1Cl,7.75
CHEMBL310827,Cc1c[nH]c2ccc(Nc3ncnc4cc(sc34)c5ccccc5)cc12,8.3
CHEMBL2031301,CN(C)CCC(=O)N(C)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.76
CHEMBL2031311,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)CCN(C)C,7.9
CHEMBL2031313,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)CCN5CCOCC5,7.43
CHEMBL2070048,Cl.CCOc1ccc2cc(ccc2c1)c3nn(C(C)C)c4ncnc(N)c34,6.16
CHEMBL3986363,COc1ccc(Nc2ncc(Cl)c(Nc3cccc(NC(=O)C=C)c3)n2)c(OC)c1OC,8.26
CHEMBL2335013,Nc1nc(Nc2cccc(c2)C(F)(F)F)c3cc(CCc4ccccn4)[nH]c3n1,4.71
CHEMBL3894076,COc1cccc(Nc2ncc(Br)c(Oc3cccc(NC(=O)C=C)c3)n2)c1OC,6.19
CHEMBL3905432,CC#CC(=O)N1CCC[C@H]1Cn2nc(c3ccc(Oc4ccccc4)cc3)c5c(N)ncnc25,5.55
CHEMBL3754213,CCCOc1cc(ccc1Nc2ncc3C(=CC(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)C)N5CCN(C)CC5,6.57
CHEMBL3754040,COc1cc(ccc1Nc2ncc3C(=CC(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)C(C)C)N5CCN(C)CC5,7.01
CHEMBL3752448,COc1cc(ccc1Nc2ncc3C(=CC(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)C5CC5)N6CCN(C)CC6,6.92
CHEMBL2337373,Nc1nc(Nc2ccccc2)c3c4ccccc4[nH]c3n1,6.83
CHEMBL1928315,Fc1ccc(Nc2ncnc3sc(cc23)C(=O)c4cc5ccccc5s4)cc1Cl,7.97
CHEMBL3894076,COc1cccc(Nc2ncc(Br)c(Oc3cccc(NC(=O)C=C)c3)n2)c1OC,7.7
CHEMBL1928952,Nc1cc(Nc2cccc(Oc3cc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncn3)c2)ncn1,7.21
CHEMBL2337364,Nc1nc(Nc2ccc(Cl)cc2F)c3c(n1)[nH]c4cccc(Cl)c34,4.41
CHEMBL2029690,Cc1ccc(cc1C)N2NC(=O)\C(=C/c3oc(cc3)c4cc(ccc4O)[N+](=O)[O-])\C2=O,4.13
CHEMBL2047018,ONC(=O)CCCCCC(=O)Nc1ccc(O)c(c1)C(=O)Nc2ccc(F)c(Cl)c2,5.45
CHEMBL2047026,COc1cc(O)c(cc1NC(=O)CCCCCC(=O)NO)C(=O)Nc2cccc(c2)C#C,5.95
CHEMBL77688,OC(=O)c1ccc(c(O)c1)S(=O)(=O)Oc2ccc(\C=C\[N+](=O)[O-])cc2,6.51
CHEMBL2337368,CC(C)c1ccc(Nc2nc(NC(=O)C(C)(C)C)nc3[nH]c4cccc(Cl)c4c23)cc1,4.41
CHEMBL1077069,CC1=C(C(NC(=N1)Nc2ccc(cc2)S(=O)(=O)Nc3nc(C)cc(C)n3)c4ccc(O)cc4O)C(=O)Nc5cccc(c5)[N+](=O)[O-],4.1
CHEMBL1077095,CC1=C(C(NC(=N1)NN)c2ccc(O)cc2O)C(=O)Nc3cccc(c3)[N+](=O)[O-],4.32
CHEMBL3622638,COCCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)cc3)c2cc1NC(=O)\C=C\CN(C)C,8.0
CHEMBL1241776,CC(C)n1nc(c2ccc3N=CNC(=O)c3c2)c4c(N)ncnc14,5.13
CHEMBL1243255,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CNC,9.6
CHEMBL589801,Cc1cccc(CN(Cc2ccc(F)cc2)C(=S)Nc3ccccc3)c1O,5.07
CHEMBL1242568,Nc1ncnc2c1c(nn2C3CCCC3)c4ccc(F)c(O)c4,6.5
CHEMBL1242384,CC(C)n1nc(c2ccc3c(ccn3C)c2)c4c(N)ncnc14,6.02
CHEMBL3628800,Fc1ccc(Oc2ncnc3ccccc23)cc1Cl,6.23
CHEMBL3628907,Clc1cc(Oc2ncnc3sc4CCCCc4c23)ccc1NC(=O)Nc5cccc(Br)c5,5.9
CHEMBL3622674,COc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1NC(=O)\C=C\CN(C)C4CC4,8.48
CHEMBL3622673,CCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1NC(=O)\C=C\CN4CCCCC4,8.21
CHEMBL3622667,FC(F)Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CNC4CC4,8.02
CHEMBL3622645,CN(C)C\C=C\C(=O)Nc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1O[C@H]4CCOC4,8.92
CHEMBL1243254,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)Cc4ccc(F)cc4,7.78
CHEMBL4113919,CC(C)n1c(Nc2ccccc2)nc3cnc(Nc4ccc(cc4)C(=O)N[N+]5=CCN(C)CC5)nc13,8.52
CHEMBL3416446,COc1ccccc1c2cc3c(NCc4ccccc4)ncnc3s2,7.77
CHEMBL119033,COc1cccc2ncnc(Nc3cccc(Br)c3)c12,6.86
CHEMBL3416606,COC[C@@H](Nc1ncnc2sc(Br)cc12)c3ccccc3,6.58
CHEMBL126483,CCOc1cc2nc(CC)nc(Nc3cccc(c3)c4csc(C)n4)c2cc1OCC,5.03
CHEMBL283201,CN(C)Cc1ccc(Nc2ncnc3ccc(NC(=O)C=C)cc23)cc1Br,6.38
CHEMBL31369,CN(C)CCOc1ccc(Nc2ncnc3ccc(NC(=O)C=C)cc23)cc1Br,5.11
CHEMBL53203,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1,8.32
CHEMBL3604917,C=CC(=O)Nc1cc(Nc2cc[nH]n2)nc(n1)c3ccccc3,6.05
CHEMBL3604922,CN1CCN(CC1)c2cc(Nc3cc(C)[nH]n3)nc(Oc4ccc(NC(=O)C=C)cc4)n2,5.51
CHEMBL3920583,ONC(=O)CCCCCn1cc(nn1)c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2,9.19
CHEMBL1945444,Brc1cncc(c1)C(=O)NS(=O)(=O)c2ccccc2,4.7
CHEMBL1241678,Nc1ncnc2c1c(nn2[C@H]3CCOC3)c4ccc(Cl)c(O)c4,5.8
CHEMBL1242200,COc1cc(Br)cc(c1)c2nn(C(C)C)c3ncnc(N)c23,4.96
CHEMBL1094195,Cl.NCCc1cn(Cc2ccc(cc2)c3cccc(c3)C(F)(F)F)c4ccc(OCCc5ccc(O)cc5)cc14,5.96
CHEMBL1094835,Cl.COc1ccc(CCOc2ccc3c(c2)c(CCN)cn3CCCCCc4ccc(SC)cc4)cc1,5.61
CHEMBL1097190,Cl.NC1CCc2[nH]c3ccc(OCCc4ccc(O)cc4)cc3c2C1,4.82
CHEMBL1945647,Cc1ccc(cc1)S(=O)(=O)NC(=O)c2ccc(C)nc2Cl,4.82
CHEMBL1242033,CC(C)n1nc(c2ccc3nccc(NC(=O)OC(C)(C)C)c3c2)c4c(N)ncnc14,4.0
CHEMBL1242114,COc1ccc(cc1O)c2nn(C(C)C)c3ncnc(N)c23,5.66
CHEMBL1914655,Br.C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(O)cc3)c4ccc(Br)cc4,7.21
CHEMBL1914660,Br.C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(O)cc3)c4cccc(F)c4,8.05
CHEMBL517585,CCN(C)C(=O)O[C@H]1CN[C@@H](C1)C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2,7.3
CHEMBL450109,Fc1cccc(COc2ccc(Nc3ncnc4cc(C#C[C@H]5C[C@@H](CN5)OC(=O)N6CCOCC6)sc34)cc2Cl)c1,7.4
CHEMBL466615,CN(C)C(=O)O[C@@H]1CN[C@@H](C1)C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2,7.1
CHEMBL2048797,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5[nH]ccc45)c(Cl)c3)c12,8.51
CHEMBL2048791,OCCn1ccc2ncnc(Nc3ccc(Oc4ccc5NC(=O)Cc5c4)c(Cl)c3)c12,6.02
CHEMBL2048790,OCCn1ccc2ncnc(Nc3ccc(Oc4ccc5C(=O)NCc5c4)c(Cl)c3)c12,6.29
CHEMBL464721,CCC(C)\C=C\C(=O)C(=O)\C=C\C=C\C=C\C=C\C=C\C=C\[C@@H]1C[C@@H](O)[C@@H](O1)C(=O)O,5.8
CHEMBL2048912,CC(C)(N)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c12,8.59
CHEMBL1945453,Clc1ccc(cc1)S(=O)(=O)NC(=O)c2cccnc2Cl,4.7
CHEMBL3763701,COc1cc2ncnc(Nc3cc(ccc3C)C(=O)NC45CC6CC(CC(C6)C4)C5)c2cc1OCCCN7CCOCC7,7.81
CHEMBL3765263,COc1cc2ncnc(Nc3cccc(c3)C(=O)NC45CC6CC(CC(C6)C4)C5)c2cc1OCCCN7CCOCC7,8.95
CHEMBL541988,COc1cc2ncc(C(=O)O)c(Nc3cccc(Br)c3)c2cc1OC,5.06
CHEMBL1947125,CC1(C)CC(CC(C)(C)N1[O])C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2,7.19
CHEMBL1946926,CC1(C)CC(CC(C)(C)N1[O])C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2,7.51
CHEMBL511623,Fc1ccc(Nc2ncnc3nc(NCCN4CCOCC4)sc23)cc1Cl,6.04
CHEMBL257860,OC1CCN(CCCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,8.05
CHEMBL2029435,COc1cc(ccc1Nc2ncc3CN(C4CC4)C(=O)N(c5cccc(NC(=O)C=C)c5)c3n2)N6CCN(C)CC6,9.24
CHEMBL3347498,OB(O)c1ccc(COc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)cc1,6.07
CHEMBL2105719,O.COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN4CCCCC4,8.22
CHEMBL489058,CCN1CCN(CC\C=C\c2ccc3c(Nc4ccc(Sc5nccn5C)c(Cl)c4)c(cnc3c2)C#N)CC1,8.0
CHEMBL24828,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC4CCN(C)CC4,6.72
CHEMBL452716,O=C(O[C@H]1CN[C@@H](C1)C#Cc2cc3ncnc(Nc4ccc5c(Oc6ccccn6)cccc5c4)c3s2)N7CCOCC7,5.98
CHEMBL455434,O=C(O[C@H]1CN[C@@H](C1)C#Cc2cc3ncnc(Nc4ccc(Cc5ccccc5)cc4)c3s2)N6CCOCC6,6.62
CHEMBL408397,CN(CCO)c1c(Br)cccc1Nc2ncnc3ccncc23,8.58
CHEMBL52823,Cc1cccc(Nc2ncnc3cnc(Cl)nc23)c1,6.42
CHEMBL512076,CCNC(=O)O[C@H]1CN[C@@H](C1)C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2,7.5
CHEMBL1830267,Cc1ccc(\C=C\C(=N\NC(=S)N)\c2ccccc2)cc1,4.76
CHEMBL1821889,[O-][N+](=O)c1ccc(cc1)C2CC(=NN2c3nc(cs3)c4ccc(Cl)cc4)c5ccc(Br)cc5,4.61
CHEMBL1822061,COc1ccc(cc1)C2=NN(C(C2)c3ccc(Cl)cc3)c4nc(cs4)c5ccc(Cl)cc5,5.11
CHEMBL553,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,7.52
CHEMBL1821869,Cc1ccc(cc1C)C2=NN(C(C2)c3ccc(F)cc3)c4nc(cs4)c5ccc(Cl)cc5,7.22
CHEMBL1821878,Brc1ccc(cc1)C2CC(=NN2c3nc(cs3)c4ccccc4)c5ccc(Br)cc5,5.05
CHEMBL1821879,Cc1ccc(cc1)C2CC(=NN2c3nc(cs3)c4ccccc4)c5ccc(Br)cc5,4.71
CHEMBL1830257,NC(=S)N\N=C(\C=C\c1ccccc1F)/c2ccccc2,4.65
CHEMBL1830263,NC(=S)N\N=C(\C=C\c1cccc(c1)[N+](=O)[O-])/c2ccccc2,5.43
CHEMBL2018773,CCN(CC)CCOc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC,5.04
CHEMBL3612562,COCCN1C(=O)Oc2cc3ncnc(Nc4cccc(c4)C#C)c3cc12,6.72
CHEMBL3040806,C1COc2cc3c(Nc4cccc(c4)c5ccccc5)ncnc3cc2O1,7.38
CHEMBL297968,Cc1cccc(Nc2ncnc3cc(NC(=O)C=C)ccc23)c1,8.8
CHEMBL3098321,CNS(=O)(=O)c1ccc(Nc2nc(Cl)nc3cc(OC)c(OC)cc23)cc1,5.79
CHEMBL331026,COc1cc(\C=C(/C#N)\C(=O)N)cc(CSc2nc3ccccc3[nH]2)c1O,4.12
CHEMBL326100,COc1cc(\C=C(/C#N)\C(=O)N)cc(CSCc2ccccc2Cl)c1O,6.0
CHEMBL1242028,CC(C)n1nc(c2cc(F)c(O)cc2F)c3c(N)ncnc13,5.16
CHEMBL1243255,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CNC,8.27
CHEMBL1243254,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)Cc4ccc(F)cc4,9.24
CHEMBL1242029,COc1cccc(c1)c2nn(C(C)C)c3ncnc(N)c23,5.85
CHEMBL1243284,CNC\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(cnc2cc1OCCF)C#N,9.54
CHEMBL1242207,CC(C)n1nc(c2ccc3cnccc3c2)c4c(N)ncnc14,4.6
CHEMBL256527,CO\N=C\c1c(N)ncnc1Nc2ccc3c(cnn3Cc4ccc(F)cc4)c2,6.98
CHEMBL3903249,CN(C)C\C=C\C(=O)N1CCC[C@H]1Cn2nc(c3ccc(Oc4ccccc4)cc3)c5c(N)ncnc25,6.16
CHEMBL589589,CC(C)c1ccc(NC(=O)c2ccc(cc2)N(CCCl)CCCl)cc1,6.12
CHEMBL592710,ClCCN(CCCl)c1ccc(cc1)C(=O)Nc2ccccc2Cl,5.02
CHEMBL589119,CCCCN(CCCC)C(=O)c1ccc(cc1)N(CCCl)CCCl,4.51
CHEMBL2283245,CC(C)c1ccc(NC(=O)\C=C\c2ccccc2)cc1,4.84
CHEMBL79704,OC(=O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)O)[nH]c4ccccc14,5.38
CHEMBL1641997,Brc1cccc(Nc2ncc(C#N)c3ccc(NC(=O)c4cocc4)cc23)c1,4.34
CHEMBL56219,Oc1ccc(\C=C(/C#N)\C(=O)Nc2ccccc2Cl)cc1O,5.68
CHEMBL583218,CCC1=C2C(N=CN=C2Nc3ccc4c(cnn4Cc5ccccc5)c3)N=C1NC(=O)OCC6CCNCC6,7.52
CHEMBL3098315,COc1cc2nc(Cl)nc(Nc3ccc(cc3)S(=O)(=O)C)c2cc1OC,4.21
CHEMBL3098326,COc1cc2nc(Cl)nc(Nc3ccc(NC(=O)C)cc3)c2cc1OC,4.42
